Series Name,Series Code,Country Name,Country Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Population ages 45-49, female",SP.POP.4549.FE,South Asia (IDA & IBRD),TSA,48660078,49696373,50666203,51656512,52713940
"Population ages 45-49, female",SP.POP.4549.FE,South Sudan,SSD,251628,263728,272805,280562,294714
"Population ages 45-49, female",SP.POP.4549.FE,Spain,ESP,1887046,1913925,1936546,1967147,2002632
"Population ages 45-49, female",SP.POP.4549.FE,Sri Lanka,LKA,684622,686078,697175,709429,723274
"Population ages 45-49, female",SP.POP.4549.FE,St. Kitts and Nevis,KNA,1638,1645,1641,1630,1630
"Population ages 45-49, female",SP.POP.4549.FE,St. Lucia,LCA,6286,6278,6261,6240,6220
"Population ages 45-49, female",SP.POP.4549.FE,St. Martin (French part),MAF,1307,1122,1074,991,917
"Population ages 45-49, female",SP.POP.4549.FE,St. Vincent and the Grenadines,VCT,3156,3183,3208,3224,3244
"Population ages 45-49, female",SP.POP.4549.FE,Sub-Saharan Africa,SSF,20889417,21585504,22312676,23091772,23954567
"Population ages 45-49, female",SP.POP.4549.FE,Sub-Saharan Africa (excluding high income),SSA,20886378,21582442,22309611,23088106,23950904
"Population ages 45-49, female",SP.POP.4549.FE,Sub-Saharan Africa (IDA & IBRD countries),TSS,20889417,21585504,22312676,23091772,23954567
"Population ages 45-49, female",SP.POP.4549.FE,Sudan,SDN,884518,906023,925524,945009,957326
"Population ages 45-49, female",SP.POP.4549.FE,Suriname,SUR,18092,18114,17968,17760,17624
"Population ages 45-49, female",SP.POP.4549.FE,Sweden,SWE,326757,328820,326843,322842,318725
"Population ages 45-49, female",SP.POP.4549.FE,Switzerland,CHE,305936,301254,297732,296521,298931
"Population ages 45-49, female",SP.POP.4549.FE,Syrian Arab Republic,SYR,507365,525946,542601,564789,593221
"Population ages 45-49, female",SP.POP.4549.FE,Tajikistan,TJK,214939,217359,220616,224695,229819
"Population ages 45-49, female",SP.POP.4549.FE,Tanzania,TZA,1031823,1087784,1142995,1197167,1250654
"Population ages 45-49, female",SP.POP.4549.FE,Thailand,THA,2885807,2846071,2804528,2766660,2736065
"Population ages 45-49, female",SP.POP.4549.FE,Timor-Leste,TLS,25537,26144,26423,26128,25376
"Population ages 45-49, female",SP.POP.4549.FE,Togo,TGO,172757,178928,185117,191305,197496
"Population ages 45-49, female",SP.POP.4549.FE,Tonga,TON,2729,2695,2674,2655,2626
"Population ages 45-49, female",SP.POP.4549.FE,Trinidad and Tobago,TTO,44743,45681,46328,46924,47855
"Population ages 45-49, female",SP.POP.4549.FE,Tunisia,TUN,375122,384662,397099,408946,418185
"Population ages 45-49, female",SP.POP.4549.FE,Turkiye,TUR,2513597,2623046,2741870,2871252,2983587
"Population ages 45-49, female",SP.POP.4549.FE,Turkmenistan,TKM,211939,217460,221552,223441,223465
"Population ages 45-49, female",SP.POP.4549.FE,Turks and Caicos Islands,TCA,1723,1775,1802,1815,1829
"Population ages 45-49, female",SP.POP.4549.FE,Tuvalu,TUV,227,229,228,224,214
"Population ages 45-49, female",SP.POP.4549.FE,Uganda,UGA,645875,667761,689081,709540,730504
"Population ages 45-49, female",SP.POP.4549.FE,Ukraine,UKR,1609374,1587459,1578983,1486249,1401971
"Population ages 45-49, female",SP.POP.4549.FE,United Arab Emirates,ARE,180297,179310,182556,192760,207202
"Population ages 45-49, female",SP.POP.4549.FE,United Kingdom,GBR,2263960,2224521,2161534,2108934,2081967
"Population ages 45-49, female",SP.POP.4549.FE,United States,USA,10005062,9892260,9719547,9706107,9834197
"Population ages 45-49, female",SP.POP.4549.FE,Upper middle income,UMC,102615826,100857270,98583807,96249402,94006241
"Population ages 45-49, female",SP.POP.4549.FE,Uruguay,URY,104577,107364,110635,113422,115114
"Population ages 45-49, female",SP.POP.4549.FE,Uzbekistan,UZB,876351,898456,919775,939737,957994
"Population ages 45-49, female",SP.POP.4549.FE,Vanuatu,VUT,5877,6064,6193,6102,5686
"Population ages 45-49, female",SP.POP.4549.FE,"Venezuela, RB",VEN,880499,877109,879484,885771,893960
"Population ages 45-49, female",SP.POP.4549.FE,Viet Nam,VNM,3161942,3181366,3223877,3255574,3294749
"Population ages 45-49, female",SP.POP.4549.FE,Virgin Islands (U.S.),VIR,3622,3512,3415,3338,3278
"Population ages 45-49, female",SP.POP.4549.FE,West Bank and Gaza,PSE,88474,91743,95319,99160,103305
"Population ages 45-49, female",SP.POP.4549.FE,World,WLD,235655770,235726796,234930861,234459242,234564251
"Population ages 45-49, female",SP.POP.4549.FE,"Yemen, Rep.",YEM,589128,615485,642741,673030,707003
"Population ages 45-49, female",SP.POP.4549.FE,Zambia,ZMB,324793,343292,362111,381130,400501
"Population ages 45-49, female",SP.POP.4549.FE,Zimbabwe,ZWE,279126,302401,327951,353656,379799
"Population ages 45-49, male",SP.POP.4549.MA,Africa Western and Central,AFW,8306998,8633033,8977835,9338246,9723708
"Population ages 45-49, male",SP.POP.4549.MA,Afghanistan,AFG,596107,622721,643538,658881,679372
"Population ages 45-49, male",SP.POP.4549.MA,Africa Eastern and Southern,AFE,11674985,12074243,12483872,12915567,13395832
"Population ages 45-49, male",SP.POP.4549.MA,Albania,ALB,78926,76128,73538,71198,69340
"Population ages 45-49, male",SP.POP.4549.MA,Algeria,DZA,1297337,1333144,1372131,1416905,1468810
"Population ages 45-49, male",SP.POP.4549.MA,American Samoa,ASM,1639,1612,1595,1577,1552
"Population ages 45-49, male",SP.POP.4549.MA,Andorra,AND,3627,3673,3720,3741,3710
"Population ages 45-49, male",SP.POP.4549.MA,Angola,AGO,537332,555612,575569,597546,620989
"Population ages 45-49, male",SP.POP.4549.MA,Antigua and Barbuda,ATG,3069,3022,2978,2948,2934
"Population ages 45-49, male",SP.POP.4549.MA,Arab World,ARB,11638555,11924429,12069603,12443802,12961373
"Population ages 45-49, male",SP.POP.4549.MA,Argentina,ARG,1289763,1331729,1374781,1419663,1464950
"Population ages 45-49, male",SP.POP.4549.MA,Armenia,ARM,72211,74421,77010,79270,81530
"Population ages 45-49, male",SP.POP.4549.MA,Aruba,ABW,3635,3527,3422,3340,3275
"Population ages 45-49, male",SP.POP.4549.MA,Australia,AUS,828126,828353,812939,805076,812179
"Population ages 45-49, male",SP.POP.4549.MA,Austria,AUT,313760,304547,296784,292003,290971
"Population ages 45-49, male",SP.POP.4549.MA,Azerbaijan,AZE,289102,285494,285376,288589,295218
"Population ages 45-49, male",SP.POP.4549.MA,"Bahamas, The",BHS,13440,13305,13137,12976,12847
"Population ages 45-49, male",SP.POP.4549.MA,Bahrain,BHR,67253,64029,62559,69417,79307
"Population ages 45-49, male",SP.POP.4549.MA,Bangladesh,BGD,3975248,4052711,4130572,4229633,4357366
"Population ages 45-49, male",SP.POP.4549.MA,Barbados,BRB,9569,9519,9382,9164,8973
"Population ages 45-49, male",SP.POP.4549.MA,Belarus,BLR,303422,305249,305831,306041,308004
"Population ages 45-49, male",SP.POP.4549.MA,Belgium,BEL,391195,385159,378743,376002,376567
"Population ages 45-49, male",SP.POP.4549.MA,Belize,BLZ,9960,10185,10398,10701,11035
"Population ages 45-49, male",SP.POP.4549.MA,Benin,BEN,223485,230472,237571,244980,252920
"Population ages 45-49, male",SP.POP.4549.MA,Bermuda,BMU,2635,2595,2533,2476,2427
"Population ages 45-49, male",SP.POP.4549.MA,Bhutan,BTN,21009,21714,22654,23838,25231
"Population ages 45-49, male",SP.POP.4549.MA,Bolivia,BOL,288318,294554,300227,307166,315392
"Population ages 45-49, male",SP.POP.4549.MA,Bosnia and Herzegovina,BIH,108739,111303,114439,117755,120727
"Population ages 45-49, male",SP.POP.4549.MA,Botswana,BWA,49074,49470,50027,50479,51209
"Population ages 45-49, male",SP.POP.4549.MA,Brazil,BRA,6591382,6714223,6837801,6968063,7113490
"Population ages 45-49, male",SP.POP.4549.MA,British Virgin Islands,VGB,1409,1432,1466,1507,1563
"Population ages 45-49, male",SP.POP.4549.MA,Brunei Darussalam,BRN,16200,16528,16893,17293,17765
"Population ages 45-49, male",SP.POP.4549.MA,Bulgaria,BGR,266695,268986,272082,268212,262323
"Population ages 45-49, male",SP.POP.4549.MA,Burkina Faso,BFA,326754,342175,359140,377375,397271
"Population ages 45-49, male",SP.POP.4549.MA,Burundi,BDI,175837,186028,197180,209245,223861
"Population ages 45-49, male",SP.POP.4549.MA,Cabo Verde,CPV,12679,12787,13141,13658,14241
"Population ages 45-49, male",SP.POP.4549.MA,Cambodia,KHM,369406,362063,358368,364077,382794
"Population ages 45-49, male",SP.POP.4549.MA,Cameroon,CMR,451814,469274,486697,505046,525019
"Population ages 45-49, male",SP.POP.4549.MA,Canada,CAN,1192492,1186692,1181429,1198273,1235433
"Population ages 45-49, male",SP.POP.4549.MA,Caribbean small states,CSS,93662,93355,92841,92084,91441
"Population ages 45-49, male",SP.POP.4549.MA,Cayman Islands,CYM,3187,3256,3320,3372,3413
"Population ages 45-49, male",SP.POP.4549.MA,Central African Republic,CAF,57735,55133,52429,48458,46321
"Population ages 45-49, male",SP.POP.4549.MA,Central Europe and the Baltics,CEB,3707676,3793710,3843777,3918470,3982170
"Population ages 45-49, male",SP.POP.4549.MA,Chad,TCD,268937,279409,290166,299727,312648
"Population ages 45-49, male",SP.POP.4549.MA,Channel Islands,CHI,6157,5983,5814,5693,5635
"Population ages 45-49, male",SP.POP.4549.MA,Chile,CHL,643896,648678,652362,656873,662342
"Population ages 45-49, male",SP.POP.4549.MA,China,CHN,61076492,58708249,55783379,52814513,49849324
"Population ages 45-49, male",SP.POP.4549.MA,Colombia,COL,1482570,1501716,1524114,1553595,1588652
"Population ages 45-49, male",SP.POP.4549.MA,Comoros,COM,17125,17677,18252,18899,19638
"Population ages 45-49, male",SP.POP.4549.MA,"Congo, Dem. Rep.",COD,1488902,1517868,1547128,1577728,1612936
"Population ages 45-49, male",SP.POP.4549.MA,"Congo, Rep.",COG,119153,123404,128039,132688,137364
"Population ages 45-49, male",SP.POP.4549.MA,Costa Rica,CRI,146549,148035,150211,153225,157124
"Population ages 45-49, male",SP.POP.4549.MA,Cote d'Ivoire,CIV,570717,600085,630301,661407,692612
"Population ages 45-49, male",SP.POP.4549.MA,Croatia,HRV,132634,132909,133040,133001,134294
"Population ages 45-49, male",SP.POP.4549.MA,Cuba,CUB,478048,459996,436488,408025,376633
"Population ages 45-49, male",SP.POP.4549.MA,Curacao,CUW,4723,4615,4475,4323,4170
"Population ages 45-49, male",SP.POP.4549.MA,Cyprus,CYP,41955,42600,43592,45037,46947
"Population ages 45-49, male",SP.POP.4549.MA,Czechia,CZE,417700,442029,453132,469910,479731
"Population ages 45-49, male",SP.POP.4549.MA,Denmark,DNK,195983,196699,195919,192570,189525
"Population ages 45-49, male",SP.POP.4549.MA,Djibouti,DJI,28265,29237,30125,30935,31680
"Population ages 45-49, male",SP.POP.4549.MA,Dominica,DMA,2415,2309,2189,2075,1995
"Population ages 45-49, male",SP.POP.4549.MA,Dominican Republic,DOM,298372,304370,310172,315650,320564
"Population ages 45-49, male",SP.POP.4549.MA,Early-demographic dividend,EAR,90728757,92833582,94826662,97062212,99513896
"Population ages 45-49, male",SP.POP.4549.MA,East Asia & Pacific,EAS,92935740,90708532,87775274,84768764,81864285
"Population ages 45-49, male",SP.POP.4549.MA,East Asia & Pacific (excluding high income),EAP,83270301,81076534,78316904,75521936,72815631
"Population ages 45-49, male",SP.POP.4549.MA,East Asia & Pacific (IDA & IBRD countries),TEA,82184558,80037803,77334538,74607699,71960169
"Population ages 45-49, male",SP.POP.4549.MA,Ecuador,ECU,472894,484411,494723,505550,517155
"Population ages 45-49, male",SP.POP.4549.MA,"Egypt, Arab Rep.",EGY,2730273,2800695,2877382,2960106,3054415
"Population ages 45-49, male",SP.POP.4549.MA,El Salvador,SLV,137058,137467,138328,139725,141904
"Population ages 45-49, male",SP.POP.4549.MA,Equatorial Guinea,GNQ,43077,45087,46857,48606,50330
"Population ages 45-49, male",SP.POP.4549.MA,Eritrea,ERI,57215,57979,59025,60145,61283
"Population ages 45-49, male",SP.POP.4549.MA,Estonia,EST,46244,46463,46396,46987,47892
"Population ages 45-49, male",SP.POP.4549.MA,Eswatini,SWZ,20478,21465,22768,24107,25421
"Population ages 45-49, male",SP.POP.4549.MA,Ethiopia,ETH,1972158,2031699,2101095,2180785,2269772
"Population ages 45-49, male",SP.POP.4549.MA,Euro area,EMU,12376802,12204781,12036736,11955115,11914932
"Population ages 45-49, male",SP.POP.4549.MA,Europe & Central Asia,ECS,30750075,30763970,30782111,30866944,30991474
"Population ages 45-49, male",SP.POP.4549.MA,Europe & Central Asia (excluding high income),ECA,7382693,7468547,7606237,7710894,7818267
"Population ages 45-49, male",SP.POP.4549.MA,Europe & Central Asia (IDA & IBRD countries),TEC,14470956,14639305,14835104,15023882,15223446
"Population ages 45-49, male",SP.POP.4549.MA,European Union,EUU,16001837,15908915,15781023,15760297,15769711
"Population ages 45-49, male",SP.POP.4549.MA,Faroe Islands,FRO,1762,1800,1828,1823,1785
"Population ages 45-49, male",SP.POP.4549.MA,Fiji,FJI,24477,24380,24702,25358,26325
"Population ages 45-49, male",SP.POP.4549.MA,Finland,FIN,160266,161164,164576,169308,175159
"Population ages 45-49, male",SP.POP.4549.MA,Fragile and conflict affected situations,FCS,18816912,19291551,19827550,20343348,20926804
"Population ages 45-49, male",SP.POP.4549.MA,France,FRA,2243888,2226839,2187220,2147664,2113838
"Population ages 45-49, male",SP.POP.4549.MA,French Polynesia,PYF,9991,9930,9845,9777,9707
"Population ages 45-49, male",SP.POP.4549.MA,Gabon,GAB,52846,55245,57692,60207,62844
"Population ages 45-49, male",SP.POP.4549.MA,"Gambia, The",GMB,41362,41739,42203,42807,43722
"Population ages 45-49, male",SP.POP.4549.MA,Georgia,GEO,107570,107767,107711,108162,108606
"Population ages 45-49, male",SP.POP.4549.MA,Germany,DEU,2736106,2593491,2491524,2458117,2446434
"Population ages 45-49, male",SP.POP.4549.MA,Ghana,GHA,667631,686214,708213,734872,765911
"Population ages 45-49, male",SP.POP.4549.MA,Gibraltar,GIB,1172,1213,1249,1286,1321
"Population ages 45-49, male",SP.POP.4549.MA,Greece,GRC,392751,390422,388163,387305,389261
"Population ages 45-49, male",SP.POP.4549.MA,Greenland,GRL,1774,1633,1560,1532,1552
"Population ages 45-49, male",SP.POP.4549.MA,Grenada,GRD,3245,3273,3284,3271,3261
"Population ages 45-49, male",SP.POP.4549.MA,Guam,GUM,5163,5020,4904,4785,4671
"Population ages 45-49, male",SP.POP.4549.MA,Guatemala,GTM,314591,327869,342076,357915,375910
"Population ages 45-49, male",SP.POP.4549.MA,Guinea,GIN,193564,197417,201589,206524,212494
"Population ages 45-49, male",SP.POP.4549.MA,Guinea-Bissau,GNB,35281,37202,38988,40678,42189
"Population ages 45-49, male",SP.POP.4549.MA,Guyana,GUY,21614,21428,21450,21381,21239
"Population ages 45-49, male",SP.POP.4549.MA,Haiti,HTI,250826,258489,266164,273861,281882
"Population ages 45-49, male",SP.POP.4549.MA,Heavily indebted poor countries (HIPC),HPC,14047202,14525446,15012498,15518985,16078812
"Population ages 45-49, male",SP.POP.4549.MA,High income,HIC,48401711,48246721,47675423,47562627,47781769
"Population ages 45-49, male",SP.POP.4549.MA,Honduras,HND,220043,231152,242847,255174,268290
"Population ages 45-49, male",SP.POP.4549.MA,"Hong Kong SAR, China",HKG,238275,237157,232855,227663,230623
"Population ages 45-49, male",SP.POP.4549.MA,Hungary,HUN,370511,387676,405016,417348,425196
"Population ages 45-49, male",SP.POP.4549.MA,IBRD only,IBD,..,..,..,..,..
"Population ages 45-49, male",SP.POP.4549.MA,Iceland,ISL,11849,12105,12348,12530,12649
"Population ages 45-49, male",SP.POP.4549.MA,IDA & IBRD total,IBT,195906201,196466459,196491473,196579733,196962009
"Population ages 45-49, male",SP.POP.4549.MA,IDA blend,IDB,..,..,..,..,..
"Population ages 45-49, male",SP.POP.4549.MA,IDA only,IDX,..,..,..,..,..
"Population ages 45-49, male",SP.POP.4549.MA,IDA total,IDA,..,..,..,..,..
"Population ages 45-49, male",SP.POP.4549.MA,India,IND,39720245,40676622,41599128,42517134,43441588
"Population ages 45-49, male",SP.POP.4549.MA,Indonesia,IDN,8951082,9072973,9192118,9316857,9455123
"Population ages 45-49, male",SP.POP.4549.MA,"Iran, Islamic Rep.",IRN,2780299,2840919,2905532,2995204,3114668
"Population ages 45-49, male",SP.POP.4549.MA,Iraq,IRQ,881956,914510,945691,976104,1005155
"Population ages 45-49, male",SP.POP.4549.MA,Ireland,IRL,175156,178341,181441,187860,194883
"Population ages 45-49, male",SP.POP.4549.MA,Isle of Man,IMN,3089,2946,2841,2739,2625
"Population ages 45-49, male",SP.POP.4549.MA,Israel,ISR,250987,258943,266007,272737,277852
"Population ages 45-49, male",SP.POP.4549.MA,Italy,ITA,2354170,2335629,2301852,2257616,2204492
"Population ages 45-49, male",SP.POP.4549.MA,Jamaica,JAM,85810,87570,89208,90632,91705
"Population ages 45-49, male",SP.POP.4549.MA,Japan,JPN,5021095,5052083,4988586,4860987,4677849
"Population ages 45-49, male",SP.POP.4549.MA,Jordan,JOR,296947,302646,307737,312440,317803
"Population ages 45-49, male",SP.POP.4549.MA,Kazakhstan,KAZ,531598,542642,551648,559290,567673
"Population ages 45-49, male",SP.POP.4549.MA,Kenya,KEN,995089,1027378,1060412,1095353,1132578
"Population ages 45-49, male",SP.POP.4549.MA,Kiribati,KIR,2438,2436,2474,2540,2626
"Population ages 45-49, male",SP.POP.4549.MA,"Korea, Dem. People's Rep.",PRK,1086814,1039791,983420,915293,856521
"Population ages 45-49, male",SP.POP.4549.MA,"Korea, Rep.",KOR,2262546,2215264,2136261,2058343,2000848
"Population ages 45-49, male",SP.POP.4549.MA,Kosovo,XKX,51658,52607,53482,53720,53763
"Population ages 45-49, male",SP.POP.4549.MA,Kuwait,KWT,331750,343530,291997,259671,290537
"Population ages 45-49, male",SP.POP.4549.MA,Kyrgyz Republic,KGZ,174833,171487,169986,172465,177021
"Population ages 45-49, male",SP.POP.4549.MA,Lao PDR,LAO,168849,174085,179456,185015,190927
"Population ages 45-49, male",SP.POP.4549.MA,Late-demographic dividend,LTE,90550584,88444551,85709041,83045107,80535802
"Population ages 45-49, male",SP.POP.4549.MA,Latin America & Caribbean,LCN,18834257,19124705,19392275,19679070,20002924
"Population ages 45-49, male",SP.POP.4549.MA,Latin America & Caribbean (excluding high income),LAC,16907721,17193743,17455470,17732666,18042825
"Population ages 45-49, male",SP.POP.4549.MA,Latin America & the Caribbean (IDA & IBRD countries),TLA,18219703,18527004,18820194,19138143,19494938
"Population ages 45-49, male",SP.POP.4549.MA,Latvia,LVA,64142,63850,63027,62228,61482
"Population ages 45-49, male",SP.POP.4549.MA,Least developed countries: UN classification,LDC,19770649,20363793,20944791,21545658,22241137
"Population ages 45-49, male",SP.POP.4549.MA,Lebanon,LBN,159588,150819,148434,147107,146766
"Population ages 45-49, male",SP.POP.4549.MA,Lesotho,LSO,33898,35000,36449,38314,40673
